# ==================================================================
# Fastrad - RAY-TRACING - TID
# 
# TOTAL IONIZING DOSE CALCULATION RESULTS			 2018/12/03	18:19:14
# 
# Doses in krad (Si)
#
# Method : Slant Path
#
# ==================================================================
#
# Dose calculation with Solid Sphere Dose Curve
#
# Common Format (Total dose) :  [ mm , rad ]
# Electrons : C:\Users\Gebruiker\Documents\MSc Space Engineering\Thesis\SPENVIS orbit output\SAPPHIRE as input\Solar Maximum\1-in-n-year SPE\n=100\SolarMaximum_SPE_1_in_100_years_Sapphire_dosedepth.dat
#
#
#  N°  |   Total Dose |   Name   |
#      |    krad (Si) |          |
 62138 |  4.434e+000  | Detector |
 62139 |  8.982e+001  | Detector |
 62140 |  4.335e+000  | Detector |
 62141 |  1.131e+000  | Detector |
 62142 |  5.514e+000  | Detector |
 62143 |  6.543e+000  | Detector |
 62144 |  6.928e+000  | Detector |
 62145 |  7.230e+000  | Detector |
 62146 |  7.413e+000  | Detector |
 62147 |  7.399e+000  | Detector |
 62148 |  7.463e+000  | Detector |
 62149 |  7.518e+000  | Detector |
 62150 |  7.578e+000  | Detector |
 62151 |  7.479e+000  | Detector |
 62152 |  7.514e+000  | Detector |
 62153 |  7.434e+000  | Detector |
 62154 |  7.304e+000  | Detector |
 62155 |  7.290e+000  | Detector |
 62156 |  6.940e+000  | Detector |
 62157 |  6.474e+000  | Detector |
 62158 |  5.316e+000  | Detector |
 62159 |  4.223e+000  | Detector |
 62160 |  8.973e+001  | Detector |
 62161 |  8.985e+001  | Detector |
 62162 |  8.985e+001  | Detector |
 62163 |  9.024e+001  | Detector |
 62164 |  9.039e+001  | Detector |
 62165 |  9.049e+001  | Detector |
 62166 |  9.054e+001  | Detector |
 62167 |  9.060e+001  | Detector |
 62168 |  9.062e+001  | Detector |
 62169 |  9.063e+001  | Detector |
 62170 |  9.064e+001  | Detector |
 62171 |  9.064e+001  | Detector |
 62172 |  9.063e+001  | Detector |
 62173 |  9.062e+001  | Detector |
 62174 |  9.062e+001  | Detector |
 62175 |  9.060e+001  | Detector |
 62176 |  9.052e+001  | Detector |
 62177 |  9.046e+001  | Detector |
 62178 |  9.035e+001  | Detector |
 62179 |  9.016e+001  | Detector |
 62180 |  8.987e+001  | Detector |
 62181 |  1.342e+002  | Detector |
 62182 |  8.973e+001  | Detector |
 62183 |  8.976e+001  | Detector |
 62184 |  9.014e+001  | Detector |
 62185 |  9.035e+001  | Detector |
 62186 |  9.050e+001  | Detector |
 62187 |  9.061e+001  | Detector |
 62188 |  9.071e+001  | Detector |
 62189 |  9.075e+001  | Detector |
 62190 |  9.079e+001  | Detector |
 62191 |  9.078e+001  | Detector |
 62192 |  9.079e+001  | Detector |
 62193 |  9.079e+001  | Detector |
 62194 |  9.077e+001  | Detector |
 62195 |  9.077e+001  | Detector |
 62196 |  9.072e+001  | Detector |
 62197 |  9.062e+001  | Detector |
 62198 |  9.052e+001  | Detector |
 62199 |  9.040e+001  | Detector |
 62200 |  9.023e+001  | Detector |
 62201 |  8.988e+001  | Detector |
 62202 |  1.342e+002  | Detector |
 62203 |  3.451e+000  | Detector |
 62204 |  9.897e-001  | Detector |
 62205 |  4.540e+000  | Detector |
 62206 |  5.263e+000  | Detector |
 62207 |  6.154e+000  | Detector |
 62208 |  6.804e+000  | Detector |
 62209 |  7.233e+000  | Detector |
 62210 |  7.297e+000  | Detector |
 62211 |  7.385e+000  | Detector |
 62212 |  7.395e+000  | Detector |
 62213 |  7.502e+000  | Detector |
 62214 |  7.445e+000  | Detector |
 62215 |  7.460e+000  | Detector |
 62216 |  7.369e+000  | Detector |
 62217 |  7.177e+000  | Detector |
 62218 |  6.888e+000  | Detector |
 62219 |  6.356e+000  | Detector |
 62220 |  5.662e+000  | Detector |
 62221 |  5.255e+000  | Detector |
 62222 |  4.727e+000  | Detector |
 62223 |  8.987e+001  | Detector |
 62224 |  3.650e+000  | Detector |
 62225 |  4.107e+000  | Detector |
 62226 |  5.383e+000  | Detector |
 62227 |  6.101e+000  | Detector |
 62228 |  6.806e+000  | Detector |
 62229 |  7.291e+000  | Detector |
 62230 |  7.540e+000  | Detector |
 62231 |  7.765e+000  | Detector |
 62232 |  7.793e+000  | Detector |
 62233 |  7.886e+000  | Detector |
 62234 |  7.926e+000  | Detector |
 62235 |  7.946e+000  | Detector |
 62236 |  7.943e+000  | Detector |
 62237 |  7.858e+000  | Detector |
 62238 |  7.748e+000  | Detector |
 62239 |  7.481e+000  | Detector |
 62240 |  7.031e+000  | Detector |
 62241 |  6.584e+000  | Detector |
 62242 |  6.243e+000  | Detector |
 62243 |  5.970e+000  | Detector |
 62244 |  9.029e+001  | Detector |
 62245 |  5.550e+000  | Detector |
 62246 |  6.452e+000  | Detector |
 62247 |  6.258e+000  | Detector |
 62248 |  6.751e+000  | Detector |
 62249 |  7.107e+000  | Detector |
 62250 |  7.494e+000  | Detector |
 62251 |  7.729e+000  | Detector |
 62252 |  7.922e+000  | Detector |
 62253 |  7.953e+000  | Detector |
 62254 |  8.029e+000  | Detector |
 62255 |  7.985e+000  | Detector |
 62256 |  8.125e+000  | Detector |
 62257 |  8.016e+000  | Detector |
 62258 |  8.083e+000  | Detector |
 62259 |  7.948e+000  | Detector |
 62260 |  7.789e+000  | Detector |
 62261 |  7.514e+000  | Detector |
 62262 |  7.352e+000  | Detector |
 62263 |  7.145e+000  | Detector |
 62264 |  6.769e+000  | Detector |
 62265 |  9.055e+001  | Detector |
 62266 |  6.188e+000  | Detector |
 62267 |  7.710e+000  | Detector |
 62268 |  6.667e+000  | Detector |
 62269 |  6.985e+000  | Detector |
 62270 |  7.404e+000  | Detector |
 62271 |  7.611e+000  | Detector |
 62272 |  7.901e+000  | Detector |
 62273 |  8.077e+000  | Detector |
 62274 |  8.091e+000  | Detector |
 62275 |  8.127e+000  | Detector |
 62276 |  8.184e+000  | Detector |
 62277 |  8.248e+000  | Detector |
 62278 |  8.196e+000  | Detector |
 62279 |  8.311e+000  | Detector |
 62280 |  8.244e+000  | Detector |
 62281 |  8.098e+000  | Detector |
 62282 |  8.004e+000  | Detector |
 62283 |  7.697e+000  | Detector |
 62284 |  7.495e+000  | Detector |
 62285 |  6.993e+000  | Detector |
 62286 |  9.061e+001  | Detector |
 62287 |  6.524e+000  | Detector |
 62288 |  8.260e+000  | Detector |
 62289 |  6.910e+000  | Detector |
 62290 |  7.236e+000  | Detector |
 62291 |  7.507e+000  | Detector |
 62292 |  7.790e+000  | Detector |
 62293 |  7.910e+000  | Detector |
 62294 |  8.029e+000  | Detector |
 62295 |  8.176e+000  | Detector |
 62296 |  8.129e+000  | Detector |
 62297 |  8.259e+000  | Detector |
 62298 |  8.205e+000  | Detector |
 62299 |  8.394e+000  | Detector |
 62300 |  8.315e+000  | Detector |
 62301 |  8.334e+000  | Detector |
 62302 |  8.202e+000  | Detector |
 62303 |  8.013e+000  | Detector |
 62304 |  7.900e+000  | Detector |
 62305 |  7.667e+000  | Detector |
 62306 |  7.216e+000  | Detector |
 62307 |  9.065e+001  | Detector |
 62308 |  6.823e+000  | Detector |
 62309 |  8.850e+000  | Detector |
 62310 |  7.192e+000  | Detector |
 62311 |  7.383e+000  | Detector |
 62312 |  7.616e+000  | Detector |
 62313 |  7.790e+000  | Detector |
 62314 |  8.001e+000  | Detector |
 62315 |  8.030e+000  | Detector |
 62316 |  8.093e+000  | Detector |
 62317 |  8.179e+000  | Detector |
 62318 |  8.194e+000  | Detector |
 62319 |  8.304e+000  | Detector |
 62320 |  8.342e+000  | Detector |
 62321 |  8.283e+000  | Detector |
 62322 |  8.393e+000  | Detector |
 62323 |  8.216e+000  | Detector |
 62324 |  8.185e+000  | Detector |
 62325 |  7.952e+000  | Detector |
 62326 |  7.717e+000  | Detector |
 62327 |  7.302e+000  | Detector |
 62328 |  9.067e+001  | Detector |
 62329 |  6.877e+000  | Detector |
 62330 |  9.047e+000  | Detector |
 62331 |  7.225e+000  | Detector |
 62332 |  7.458e+000  | Detector |
 62333 |  7.721e+000  | Detector |
 62334 |  7.806e+000  | Detector |
 62335 |  7.916e+000  | Detector |
 62336 |  8.223e+000  | Detector |
 62337 |  8.136e+000  | Detector |
 62338 |  8.217e+000  | Detector |
 62339 |  8.173e+000  | Detector |
 62340 |  8.351e+000  | Detector |
 62341 |  8.291e+000  | Detector |
 62342 |  8.468e+000  | Detector |
 62343 |  8.289e+000  | Detector |
 62344 |  8.231e+000  | Detector |
 62345 |  8.214e+000  | Detector |
 62346 |  8.023e+000  | Detector |
 62347 |  7.784e+000  | Detector |
 62348 |  7.286e+000  | Detector |
 62349 |  9.071e+001  | Detector |
 62350 |  6.971e+000  | Detector |
 62351 |  9.180e+000  | Detector |
 62352 |  7.300e+000  | Detector |
 62353 |  7.460e+000  | Detector |
 62354 |  7.611e+000  | Detector |
 62355 |  7.859e+000  | Detector |
 62356 |  8.006e+000  | Detector |
 62357 |  8.056e+000  | Detector |
 62358 |  8.187e+000  | Detector |
 62359 |  8.147e+000  | Detector |
 62360 |  8.223e+000  | Detector |
 62361 |  8.270e+000  | Detector |
 62362 |  8.387e+000  | Detector |
 62363 |  8.343e+000  | Detector |
 62364 |  8.368e+000  | Detector |
 62365 |  8.325e+000  | Detector |
 62366 |  8.184e+000  | Detector |
 62367 |  8.042e+000  | Detector |
 62368 |  7.776e+000  | Detector |
 62369 |  7.277e+000  | Detector |
 62370 |  9.068e+001  | Detector |
 62371 |  6.992e+000  | Detector |
 62372 |  9.616e+000  | Detector |
 62373 |  7.369e+000  | Detector |
 62374 |  7.549e+000  | Detector |
 62375 |  7.677e+000  | Detector |
 62376 |  7.803e+000  | Detector |
 62377 |  7.978e+000  | Detector |
 62378 |  8.131e+000  | Detector |
 62379 |  8.152e+000  | Detector |
 62380 |  8.247e+000  | Detector |
 62381 |  8.200e+000  | Detector |
 62382 |  8.437e+000  | Detector |
 62383 |  8.369e+000  | Detector |
 62384 |  8.417e+000  | Detector |
 62385 |  8.320e+000  | Detector |
 62386 |  8.190e+000  | Detector |
 62387 |  8.134e+000  | Detector |
 62388 |  8.016e+000  | Detector |
 62389 |  7.782e+000  | Detector |
 62390 |  7.312e+000  | Detector |
 62391 |  9.070e+001  | Detector |
 62392 |  7.014e+000  | Detector |
 62393 |  9.158e+000  | Detector |
 62394 |  7.322e+000  | Detector |
 62395 |  7.481e+000  | Detector |
 62396 |  7.691e+000  | Detector |
 62397 |  7.889e+000  | Detector |
 62398 |  7.969e+000  | Detector |
 62399 |  8.076e+000  | Detector |
 62400 |  8.185e+000  | Detector |
 62401 |  8.179e+000  | Detector |
 62402 |  8.460e+000  | Detector |
 62403 |  8.370e+000  | Detector |
 62404 |  8.325e+000  | Detector |
 62405 |  8.334e+000  | Detector |
 62406 |  8.330e+000  | Detector |
 62407 |  8.257e+000  | Detector |
 62408 |  8.204e+000  | Detector |
 62409 |  8.012e+000  | Detector |
 62410 |  7.751e+000  | Detector |
 62411 |  7.263e+000  | Detector |
 62412 |  9.070e+001  | Detector |
 62413 |  6.994e+000  | Detector |
 62414 |  9.616e+000  | Detector |
 62415 |  7.367e+000  | Detector |
 62416 |  7.556e+000  | Detector |
 62417 |  7.664e+000  | Detector |
 62418 |  7.798e+000  | Detector |
 62419 |  7.989e+000  | Detector |
 62420 |  8.148e+000  | Detector |
 62421 |  8.144e+000  | Detector |
 62422 |  8.252e+000  | Detector |
 62423 |  8.191e+000  | Detector |
 62424 |  8.444e+000  | Detector |
 62425 |  8.364e+000  | Detector |
 62426 |  8.395e+000  | Detector |
 62427 |  8.320e+000  | Detector |
 62428 |  8.183e+000  | Detector |
 62429 |  8.122e+000  | Detector |
 62430 |  7.995e+000  | Detector |
 62431 |  7.783e+000  | Detector |
 62432 |  7.312e+000  | Detector |
 62433 |  9.070e+001  | Detector |
 62434 |  6.979e+000  | Detector |
 62435 |  9.180e+000  | Detector |
 62436 |  7.298e+000  | Detector |
 62437 |  7.460e+000  | Detector |
 62438 |  7.606e+000  | Detector |
 62439 |  7.838e+000  | Detector |
 62440 |  8.006e+000  | Detector |
 62441 |  8.037e+000  | Detector |
 62442 |  8.174e+000  | Detector |
 62443 |  8.132e+000  | Detector |
 62444 |  8.231e+000  | Detector |
 62445 |  8.231e+000  | Detector |
 62446 |  8.390e+000  | Detector |
 62447 |  8.335e+000  | Detector |
 62448 |  8.335e+000  | Detector |
 62449 |  8.299e+000  | Detector |
 62450 |  8.162e+000  | Detector |
 62451 |  8.035e+000  | Detector |
 62452 |  7.758e+000  | Detector |
 62453 |  7.277e+000  | Detector |
 62454 |  9.068e+001  | Detector |
 62455 |  6.846e+000  | Detector |
 62456 |  9.047e+000  | Detector |
 62457 |  7.191e+000  | Detector |
 62458 |  7.426e+000  | Detector |
 62459 |  7.692e+000  | Detector |
 62460 |  7.803e+000  | Detector |
 62461 |  7.918e+000  | Detector |
 62462 |  8.186e+000  | Detector |
 62463 |  8.127e+000  | Detector |
 62464 |  8.205e+000  | Detector |
 62465 |  8.161e+000  | Detector |
 62466 |  8.365e+000  | Detector |
 62467 |  8.271e+000  | Detector |
 62468 |  8.473e+000  | Detector |
 62469 |  8.264e+000  | Detector |
 62470 |  8.192e+000  | Detector |
 62471 |  8.197e+000  | Detector |
 62472 |  7.996e+000  | Detector |
 62473 |  7.762e+000  | Detector |
 62474 |  7.279e+000  | Detector |
 62475 |  9.070e+001  | Detector |
 62476 |  6.961e+000  | Detector |
 62477 |  8.850e+000  | Detector |
 62478 |  7.134e+000  | Detector |
 62479 |  7.348e+000  | Detector |
 62480 |  7.606e+000  | Detector |
 62481 |  7.785e+000  | Detector |
 62482 |  7.994e+000  | Detector |
 62483 |  8.025e+000  | Detector |
 62484 |  8.094e+000  | Detector |
 62485 |  8.175e+000  | Detector |
 62486 |  8.161e+000  | Detector |
 62487 |  8.287e+000  | Detector |
 62488 |  8.307e+000  | Detector |
 62489 |  8.261e+000  | Detector |
 62490 |  8.348e+000  | Detector |
 62491 |  8.158e+000  | Detector |
 62492 |  8.124e+000  | Detector |
 62493 |  7.912e+000  | Detector |
 62494 |  7.661e+000  | Detector |
 62495 |  7.448e+000  | Detector |
 62496 |  9.067e+001  | Detector |
 62497 |  6.477e+000  | Detector |
 62498 |  8.260e+000  | Detector |
 62499 |  6.830e+000  | Detector |
 62500 |  7.196e+000  | Detector |
 62501 |  7.512e+000  | Detector |
 62502 |  7.759e+000  | Detector |
 62503 |  7.906e+000  | Detector |
 62504 |  8.015e+000  | Detector |
 62505 |  8.171e+000  | Detector |
 62506 |  8.092e+000  | Detector |
 62507 |  8.238e+000  | Detector |
 62508 |  8.187e+000  | Detector |
 62509 |  8.335e+000  | Detector |
 62510 |  8.297e+000  | Detector |
 62511 |  8.249e+000  | Detector |
 62512 |  8.142e+000  | Detector |
 62513 |  7.930e+000  | Detector |
 62514 |  7.811e+000  | Detector |
 62515 |  7.560e+000  | Detector |
 62516 |  7.124e+000  | Detector |
 62517 |  9.063e+001  | Detector |
 62518 |  6.130e+000  | Detector |
 62519 |  7.710e+000  | Detector |
 62520 |  6.600e+000  | Detector |
 62521 |  6.950e+000  | Detector |
 62522 |  7.398e+000  | Detector |
 62523 |  7.625e+000  | Detector |
 62524 |  7.899e+000  | Detector |
 62525 |  8.070e+000  | Detector |
 62526 |  8.063e+000  | Detector |
 62527 |  8.087e+000  | Detector |
 62528 |  8.166e+000  | Detector |
 62529 |  8.245e+000  | Detector |
 62530 |  8.171e+000  | Detector |
 62531 |  8.252e+000  | Detector |
 62532 |  8.173e+000  | Detector |
 62533 |  7.976e+000  | Detector |
 62534 |  7.863e+000  | Detector |
 62535 |  7.556e+000  | Detector |
 62536 |  7.307e+000  | Detector |
 62537 |  6.880e+000  | Detector |
 62538 |  9.057e+001  | Detector |
 62539 |  5.580e+000  | Detector |
 62540 |  6.452e+000  | Detector |
 62541 |  6.237e+000  | Detector |
 62542 |  6.750e+000  | Detector |
 62543 |  7.095e+000  | Detector |
 62544 |  7.484e+000  | Detector |
 62545 |  7.709e+000  | Detector |
 62546 |  7.898e+000  | Detector |
 62547 |  7.925e+000  | Detector |
 62548 |  8.016e+000  | Detector |
 62549 |  7.978e+000  | Detector |
 62550 |  8.098e+000  | Detector |
 62551 |  7.991e+000  | Detector |
 62552 |  8.022e+000  | Detector |
 62553 |  7.851e+000  | Detector |
 62554 |  7.646e+000  | Detector |
 62555 |  7.368e+000  | Detector |
 62556 |  7.085e+000  | Detector |
 62557 |  6.627e+000  | Detector |
 62558 |  6.133e+000  | Detector |
 62559 |  9.038e+001  | Detector |
 62560 |  4.869e+000  | Detector |
 62561 |  4.107e+000  | Detector |
 62562 |  5.454e+000  | Detector |
 62563 |  6.260e+000  | Detector |
 62564 |  6.849e+000  | Detector |
 62565 |  7.262e+000  | Detector |
 62566 |  7.542e+000  | Detector |
 62567 |  7.769e+000  | Detector |
 62568 |  7.822e+000  | Detector |
 62569 |  7.865e+000  | Detector |
 62570 |  7.926e+000  | Detector |
 62571 |  7.934e+000  | Detector |
 62572 |  7.894e+000  | Detector |
 62573 |  7.771e+000  | Detector |
 62574 |  7.622e+000  | Detector |
 62575 |  7.348e+000  | Detector |
 62576 |  6.827e+000  | Detector |
 62577 |  6.343e+000  | Detector |
 62578 |  5.316e+000  | Detector |
 62579 |  3.192e+000  | Detector |
 62580 |  8.980e+001  | Detector |
 62581 |  3.875e+000  | Detector |
 62582 |  9.897e-001  | Detector |
 62583 |  4.704e+000  | Detector |
 62584 |  5.612e+000  | Detector |
 62585 |  6.271e+000  | Detector |
 62586 |  6.861e+000  | Detector |
 62587 |  7.217e+000  | Detector |
 62588 |  7.295e+000  | Detector |
 62589 |  7.373e+000  | Detector |
 62590 |  7.412e+000  | Detector |
 62591 |  7.486e+000  | Detector |
 62592 |  7.404e+000  | Detector |
 62593 |  7.404e+000  | Detector |
 62594 |  7.303e+000  | Detector |
 62595 |  7.103e+000  | Detector |
 62596 |  6.770e+000  | Detector |
 62597 |  6.210e+000  | Detector |
 62598 |  5.555e+000  | Detector |
 62599 |  4.455e+000  | Detector |
 62600 |  3.591e+000  | Detector |
 62601 |  8.965e+001  | Detector |
 62602 |  8.977e+001  | Detector |
 62603 |  8.976e+001  | Detector |
 62604 |  9.020e+001  | Detector |
 62605 |  9.039e+001  | Detector |
 62606 |  9.052e+001  | Detector |
 62607 |  9.062e+001  | Detector |
 62608 |  9.072e+001  | Detector |
 62609 |  9.076e+001  | Detector |
 62610 |  9.078e+001  | Detector |
 62611 |  9.079e+001  | Detector |
 62612 |  9.079e+001  | Detector |
 62613 |  9.079e+001  | Detector |
 62614 |  9.077e+001  | Detector |
 62615 |  9.076e+001  | Detector |
 62616 |  9.072e+001  | Detector |
 62617 |  9.060e+001  | Detector |
 62618 |  9.048e+001  | Detector |
 62619 |  9.034e+001  | Detector |
 62620 |  9.010e+001  | Detector |
 62621 |  8.979e+001  | Detector |
 62622 |  1.341e+002  | Detector |
 62623 |  8.961e+001  | Detector |
 62624 |  8.963e+001  | Detector |
 62625 |  8.973e+001  | Detector |
 62626 |  8.975e+001  | Detector |
 62627 |  8.990e+001  | Detector |
 62628 |  9.042e+001  | Detector |
 62629 |  9.061e+001  | Detector |
 62630 |  9.069e+001  | Detector |
 62631 |  9.073e+001  | Detector |
 62632 |  9.073e+001  | Detector |
 62633 |  9.072e+001  | Detector |
 62634 |  9.073e+001  | Detector |
 62635 |  9.070e+001  | Detector |
 62636 |  9.069e+001  | Detector |
 62637 |  9.059e+001  | Detector |
 62638 |  9.038e+001  | Detector |
 62639 |  8.988e+001  | Detector |
 62640 |  8.977e+001  | Detector |
 62641 |  8.983e+001  | Detector |
 62642 |  8.977e+001  | Detector |
 62643 |  1.341e+002  | Detector |
 62644 |  2.580e+000  | Detector |
 62645 |  8.352e-001  | Detector |
 62646 |  1.131e+000  | Detector |
 62647 |  8.624e-001  | Detector |
 62648 |  2.736e+000  | Detector |
 62649 |  5.820e+000  | Detector |
 62650 |  6.907e+000  | Detector |
 62651 |  7.053e+000  | Detector |
 62652 |  7.107e+000  | Detector |
 62653 |  7.211e+000  | Detector |
 62654 |  7.160e+000  | Detector |
 62655 |  7.127e+000  | Detector |
 62656 |  7.161e+000  | Detector |
 62657 |  7.054e+000  | Detector |
 62658 |  6.705e+000  | Detector |
 62659 |  5.759e+000  | Detector |
 62660 |  2.596e+000  | Detector |
 62661 |  8.860e-001  | Detector |
 62662 |  1.818e+000  | Detector |
 62663 |  3.911e+000  | Detector |
 62664 |  8.977e+001  | Detector |
 62665 |  3.532e+000  | Detector |
 62666 |  4.105e+000  | Detector |
 62667 |  2.037e+000  | Detector |
 62668 |  3.333e+000  | Detector |
 62669 |  5.992e+000  | Detector |
 62670 |  6.794e+000  | Detector |
 62671 |  7.170e+000  | Detector |
 62672 |  7.484e+000  | Detector |
 62673 |  7.514e+000  | Detector |
 62674 |  7.676e+000  | Detector |
 62675 |  7.590e+000  | Detector |
 62676 |  7.570e+000  | Detector |
 62677 |  7.630e+000  | Detector |
 62678 |  7.527e+000  | Detector |
 62679 |  7.305e+000  | Detector |
 62680 |  6.894e+000  | Detector |
 62681 |  5.983e+000  | Detector |
 62682 |  2.922e+000  | Detector |
 62683 |  2.773e+000  | Detector |
 62684 |  5.000e+000  | Detector |
 62685 |  9.013e+001  | Detector |
 62686 |  4.910e+000  | Detector |
 62687 |  6.490e+000  | Detector |
 62688 |  5.663e+000  | Detector |
 62689 |  6.366e+000  | Detector |
 62690 |  6.794e+000  | Detector |
 62691 |  7.188e+000  | Detector |
 62692 |  7.489e+000  | Detector |
 62693 |  7.707e+000  | Detector |
 62694 |  7.768e+000  | Detector |
 62695 |  7.933e+000  | Detector |
 62696 |  7.769e+000  | Detector |
 62697 |  7.847e+000  | Detector |
 62698 |  7.785e+000  | Detector |
 62699 |  7.800e+000  | Detector |
 62700 |  7.606e+000  | Detector |
 62701 |  7.368e+000  | Detector |
 62702 |  7.028e+000  | Detector |
 62703 |  6.651e+000  | Detector |
 62704 |  6.420e+000  | Detector |
 62705 |  6.128e+000  | Detector |
 62706 |  9.039e+001  | Detector |
 62707 |  5.658e+000  | Detector |
 62708 |  8.373e+000  | Detector |
 62709 |  6.320e+000  | Detector |
 62710 |  6.793e+000  | Detector |
 62711 |  7.167e+000  | Detector |
 62712 |  7.332e+000  | Detector |
 62713 |  7.605e+000  | Detector |
 62714 |  7.826e+000  | Detector |
 62715 |  7.843e+000  | Detector |
 62716 |  7.884e+000  | Detector |
 62717 |  7.879e+000  | Detector |
 62718 |  7.920e+000  | Detector |
 62719 |  7.909e+000  | Detector |
 62720 |  8.014e+000  | Detector |
 62721 |  7.865e+000  | Detector |
 62722 |  7.727e+000  | Detector |
 62723 |  7.591e+000  | Detector |
 62724 |  7.246e+000  | Detector |
 62725 |  7.034e+000  | Detector |
 62726 |  6.620e+000  | Detector |
 62727 |  9.052e+001  | Detector |
 62728 |  5.972e+000  | Detector |
 62729 |  9.071e+000  | Detector |
 62730 |  6.725e+000  | Detector |
 62731 |  7.093e+000  | Detector |
 62732 |  7.288e+000  | Detector |
 62733 |  7.519e+000  | Detector |
 62734 |  7.627e+000  | Detector |
 62735 |  7.813e+000  | Detector |
 62736 |  7.923e+000  | Detector |
 62737 |  7.847e+000  | Detector |
 62738 |  7.925e+000  | Detector |
 62739 |  7.835e+000  | Detector |
 62740 |  8.052e+000  | Detector |
 62741 |  8.005e+000  | Detector |
 62742 |  7.952e+000  | Detector |
 62743 |  7.852e+000  | Detector |
 62744 |  7.628e+000  | Detector |
 62745 |  7.490e+000  | Detector |
 62746 |  7.388e+000  | Detector |
 62747 |  6.861e+000  | Detector |
 62748 |  9.057e+001  | Detector |
 62749 |  6.276e+000  | Detector |
 62750 |  9.454e+000  | Detector |
 62751 |  6.816e+000  | Detector |
 62752 |  7.245e+000  | Detector |
 62753 |  7.454e+000  | Detector |
 62754 |  7.551e+000  | Detector |
 62755 |  7.729e+000  | Detector |
 62756 |  7.788e+000  | Detector |
 62757 |  7.806e+000  | Detector |
 62758 |  7.858e+000  | Detector |
 62759 |  7.858e+000  | Detector |
 62760 |  7.892e+000  | Detector |
 62761 |  7.998e+000  | Detector |
 62762 |  7.969e+000  | Detector |
 62763 |  8.038e+000  | Detector |
 62764 |  7.898e+000  | Detector |
 62765 |  7.864e+000  | Detector |
 62766 |  7.582e+000  | Detector |
 62767 |  7.314e+000  | Detector |
 62768 |  6.964e+000  | Detector |
 62769 |  9.060e+001  | Detector |
 62770 |  6.309e+000  | Detector |
 62771 |  9.739e+000  | Detector |
 62772 |  6.895e+000  | Detector |
 62773 |  7.335e+000  | Detector |
 62774 |  7.563e+000  | Detector |
 62775 |  7.595e+000  | Detector |
 62776 |  7.642e+000  | Detector |
 62777 |  7.984e+000  | Detector |
 62778 |  7.887e+000  | Detector |
 62779 |  7.950e+000  | Detector |
 62780 |  7.869e+000  | Detector |
 62781 |  7.987e+000  | Detector |
 62782 |  8.005e+000  | Detector |
 62783 |  8.151e+000  | Detector |
 62784 |  7.948e+000  | Detector |
 62785 |  7.929e+000  | Detector |
 62786 |  7.901e+000  | Detector |
 62787 |  7.653e+000  | Detector |
 62788 |  7.427e+000  | Detector |
 62789 |  6.958e+000  | Detector |
 62790 |  9.064e+001  | Detector |
 62791 |  6.408e+000  | Detector |
 62792 |  9.883e+000  | Detector |
 62793 |  6.945e+000  | Detector |
 62794 |  7.367e+000  | Detector |
 62795 |  7.459e+000  | Detector |
 62796 |  7.610e+000  | Detector |
 62797 |  7.702e+000  | Detector |
 62798 |  7.812e+000  | Detector |
 62799 |  7.919e+000  | Detector |
 62800 |  7.874e+000  | Detector |
 62801 |  7.911e+000  | Detector |
 62802 |  7.881e+000  | Detector |
 62803 |  8.077e+000  | Detector |
 62804 |  8.033e+000  | Detector |
 62805 |  8.010e+000  | Detector |
 62806 |  7.996e+000  | Detector |
 62807 |  7.896e+000  | Detector |
 62808 |  7.663e+000  | Detector |
 62809 |  7.397e+000  | Detector |
 62810 |  6.925e+000  | Detector |
 62811 |  9.061e+001  | Detector |
 62812 |  6.422e+000  | Detector |
 62813 |  1.052e+001  | Detector |
 62814 |  7.001e+000  | Detector |
 62815 |  7.434e+000  | Detector |
 62816 |  7.518e+000  | Detector |
 62817 |  7.554e+000  | Detector |
 62818 |  7.645e+000  | Detector |
 62819 |  7.852e+000  | Detector |
 62820 |  7.850e+000  | Detector |
 62821 |  7.914e+000  | Detector |
 62822 |  7.843e+000  | Detector |
 62823 |  7.959e+000  | Detector |
 62824 |  8.006e+000  | Detector |
 62825 |  8.089e+000  | Detector |
 62826 |  7.935e+000  | Detector |
 62827 |  7.863e+000  | Detector |
 62828 |  7.840e+000  | Detector |
 62829 |  7.638e+000  | Detector |
 62830 |  7.432e+000  | Detector |
 62831 |  6.967e+000  | Detector |
 62832 |  9.063e+001  | Detector |
 62833 |  6.457e+000  | Detector |
 62834 |  9.986e+000  | Detector |
 62835 |  6.999e+000  | Detector |
 62836 |  7.379e+000  | Detector |
 62837 |  7.542e+000  | Detector |
 62838 |  7.691e+000  | Detector |
 62839 |  7.646e+000  | Detector |
 62840 |  7.788e+000  | Detector |
 62841 |  7.914e+000  | Detector |
 62842 |  7.856e+000  | Detector |
 62843 |  8.024e+000  | Detector |
 62844 |  7.895e+000  | Detector |
 62845 |  8.004e+000  | Detector |
 62846 |  8.014e+000  | Detector |
 62847 |  7.964e+000  | Detector |
 62848 |  7.971e+000  | Detector |
 62849 |  7.926e+000  | Detector |
 62850 |  7.658e+000  | Detector |
 62851 |  7.426e+000  | Detector |
 62852 |  6.957e+000  | Detector |
 62853 |  9.063e+001  | Detector |
 62854 |  6.424e+000  | Detector |
 62855 |  1.052e+001  | Detector |
 62856 |  7.006e+000  | Detector |
 62857 |  7.434e+000  | Detector |
